filename,image_size,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
D02_iPhone_7_Plus_26007302297.jpg,2016x1512,6428a3f5e70012ccb526a5377820be5d163ba9b9dd3d149ed3996461bc21aff8,1,,0.089043,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,0,1789.4
D02_iPhone_7_Plus_26014838817.jpg,1512x2016,a345a754fc18dab69403639e8f96e576f90b80ec14729d67d5ca3fb072603ae3,1,,0.108351,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1925.0
D02_iPhone_7_Plus_26014961487.jpg,1512x2016,d3cf8ed386f1a75887f2e4686d945582a449f402700d304c40649b57b4808aba,1,,0.131644,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1862.6
D02_iPhone_7_Plus_26014961687.jpg,1512x2016,e36acc89b88fe8c31434d36c95b1cee7da270ef29d16a3fec7e93afa2af839bb,1,,0.123263,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1903.1
D02_iPhone_7_Plus_26014961847.jpg,1512x2016,812c1d2d0c55d98d46dd74a0fa9ebc33349cf73b075445fe1a313636c2a2b949,1,,0.113917,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1852.3
D02_iPhone_7_Plus_26435888907.jpg,2016x1512,6ada6a9ad01b5c26c9bc924114da4259347ae90021e7fc0f013e5b74d3c5f723,1,,0.126661,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,0,1803.8
D02_iPhone_7_Plus_26435939707.jpg,2016x1512,0cfc1cdfeb37d7c3cb412798ec38231d21e1ab67b0ef2e0129d5875c934d63a5,1,,0.114728,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,0,1724.8
D02_iPhone_7_Plus_26435985387.jpg,2016x1512,b4619529dcfe4b48f55f989601efc4d101e816db1b39361293bf77d81af6e61b,1,,0.191171,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,0,1664.6
D02_iPhone_7_Plus_27009346648.jpg,2016x1512,81f083647d9c463c3358b02a8a4312022f24a5f7c1940afc43d3ba73080bb74d,1,,0.085114,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,0,1807.2
D02_iPhone_7_Plus_27016689238.jpg,1512x2016,f0b83b9c3342d10a26589657120d67094f06ec15d75bd466b12d9641d40e6517,1,,0.10805,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1748.8
D02_iPhone_7_Plus_27016689668.jpg,1512x2016,577b71f559764fbffe961001ef4ac695dce9460ecd295f4012280851b9ad0b37,1,,0.109383,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1768.6
D02_iPhone_7_Plus_27016690078.jpg,1512x2016,b864bdff74990b78091310a3f4876495c5d70245d1b2e2fd76fe93837f749ff0,1,,0.100934,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1884.6
D02_iPhone_7_Plus_27016864138.jpg,1512x2016,a7f6328f4b5a74d2186e1b5e9269bfc93ddc3b53fcb32c9b60aa267a93cac210,1,,0.144548,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1802.9
D02_iPhone_7_Plus_27016864368.jpg,1512x2016,1d546f0ffddf24293cbe019b15e403b2b1792ffc7b20984b9f447df7e2a4103f,1,,0.138038,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1614.2
D02_iPhone_7_Plus_27016866638.jpg,1512x2016,ee5d8d2038c7da2cca73a554abf391b481418949c5cf0abe7b6979f4f07a14b3,1,,0.111727,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1655.6
D02_iPhone_7_Plus_27016897458.jpg,1512x2016,7482b296cc0b76b84f646c4b552fc02a736332b6b9fcfbe37aaf48fe5872aeeb,1,,0.256789,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1863.2
D02_iPhone_7_Plus_27016899098.jpg,1512x2016,c8406eeb690dadbd1383c57c835b68b467cc4cd77c2b1f1fc37ec457ebbcf9e7,1,,0.103459,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1847.1
D02_iPhone_7_Plus_27016899278.jpg,1512x2016,296e17a1e14522351cd197f66ebaee34af7616df39b573abe74e861c52e76ad4,1,,0.098702,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1907.9
D02_iPhone_7_Plus_27016900418.jpg,1512x2016,eaa9cce4f2004a1b0548c0ccb170c4178d2f6e77a1d7e97bdf30c3111cbe9a4e,1,,0.106809,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1851.5
D02_iPhone_7_Plus_27017000558.jpg,1512x2016,8b8d7393aac6dcf344adbf139d499b0dbc5cba254afda3ba7681877249d17743,1,,0.143742,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1681.2
D02_iPhone_7_Plus_27017001368.jpg,1512x2016,4801fa8ed8555934b9308fe6004d8dcf480aea2290217705a3e4aa9462a30d6a,1,,0.109769,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1725.6
D02_iPhone_7_Plus_27017002208.jpg,1512x2016,5e9b37f261407893b3f5afca13c5f32df36c36b125a291973dbef8359ce48388,1,,0.095313,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1617.3
D02_iPhone_7_Plus_27017046098.jpg,1512x2016,818df2e07c121aa79f4cfd7ae9fc046fc71580080866a75047e6ac006bdadb23,1,,0.155238,0.0072,gauss2,BP02_12MP_NL_JPEG.mat,1,1886.5
