filename,image_size,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
00002portrait_00002_burst20170722111600.jpg,756x1008,b08d6e4959c87a967092066e174afbce43fce3745cba5a975d6d984bc3e81d7c,0,,0.003134,0.0072,gauss1,BP07_12MP_SLM_HEIC.mat,0,1725.8
00002portrait_00002_burst494751013071025.jpg,756x1008,bfe073bc6a697a509e76c6d718c6213741da622e28bd474ba6b5373dc548defb,0,,0.002479,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,0,1603.4
00003sportrait_00003_burst20170916214045913.jpg,756x1008,de76ac8c61ca17e00c96df094b1b20ec5970650cdb48796810e0013e08b4ce87,0,,0.00216,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,3,1554.2
00100dportrait_00100_burst20170819214801828_cover.jpg,756x1008,ba1cd576adfed3952262facafe16956f5c4cd7571654c1c9e0165b6d02c51859,0,,0.001756,0.0072,gauss1,BP07_12MP_SLM_HEIC.mat,1,1424.0
00100dportrait_00100_burst20170820184002747_cover.jpg,756x1008,8eb3c7fadb9935affc8acc7a5db2b5dee3a5d4353ecd97fbc44cd674e951697a,0,,0.003612,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,3,1370.6
00100dportrait_00100_burst20170914121422905_cover (1).jpg,756x1008,79580a79c94914836072af3a87dd407de1f1dee2c77c94994fb981648f4df37b,0,,0.001607,0.0072,gauss1,BP05_12MP_NL_HEIC.mat,1,1429.1
00100dportrait_00100_burst20170924123155135_cover.jpg,1008x756,300af27cbc67c898e22e5967fa348856e6aa73ccf1d76b804c64179f40a0dda0,0,,0.002392,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,3,1382.9
00100dportrait_00100_burst20170930171441158_cover.jpg,756x1008,031ee52f3a2e15a2c4c58d29bc1e2ac7facfa8265bc8295186504321ad06e6e5,0,,0.002283,0.0072,gauss1,BP03_12MP_NL_JPEG.mat,3,1478.8
00100dportrait_00100_burst20171001184930679_cover.jpg,1008x756,a80786e9835a2585ba8a879250e83b6aee97537aad3f2496fe065bde4f3a1a37,0,,0.001427,0.0072,gauss1,BP06_12MP_SLM_HEIC.mat,1,1513.6
00100dportrait_00100_burst20171013233121374_cover.jpg,756x1008,96a51599fe1faad2386a46b39fee43722e3d6182b4cc2f3803dc4723ff6d12ab,0,,0.003283,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,0,1512.5
00100dportrait_00100_burst20171014154347382_cover.jpg,756x1008,53e099d98850500b48eee1273aa059b5f268fb9f59ba265155f5c23e6109411f,0,,0.00257,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,1,1480.1
00100dportrait_00100_burst20171014234026160_cover.jpg,756x1008,401f847fd3b058d8ddab52d0123a7a6a79f2da380bc00cd71fe9663dbe54ad13,0,,0.002387,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,3,1540.5
01 (1)_1.jpg,756x1008,f60139e16db7f33145ac5c97629f3c01928734d35e712431cdcc1cb78029d7c4,0,,0.003175,0.0072,gauss1,BP03_12MP_NL_JPEG.mat,2,1535.9
01 (1)_2.jpg,756x1008,89a0adc24e11c5e79f45db00c79d3c13317ca1a5fcc69c485df6e44171830070,0,,0.003906,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,3,1546.6
01 (1)_3.jpg,756x1008,c2ab9145c51ea49730713a5609fa0d700b258c122f0655bba4f89ea1be8bd6f8,0,,0.004377,0.0072,gauss1,BP06_12MP_SLM_HEIC.mat,2,1487.1
01 (1)_4.jpg,1008x756,d66b9b29c8f371fe33343da1ddcd246add670d7f7724a69551184dbd3a38d1fc,1,,0.013058,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1488.4
01 (1)_5.jpg,1008x756,098c8337e49a07d5a54993abc386e9e227b6ba26b5d052ffeb62f200b07f0d67,1,,0.012862,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1545.6
01 (1)_6.jpg,1008x756,fa6457217de843d4fd2dc564cf9589f7bc749fa1645698f6e13492aa5dc9cc59,1,,0.013213,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1549.9
01 (2)_1.jpg,756x1008,b57a513306221a2ff6997969e538d8c371376f808909e59085d61569574a491b,0,,0.001554,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,3,1466.9
01 (2)_2.jpg,756x1008,999273c293705c10aafcde8c83f4e4e78683e3e8c112c631e4f28a70761fc512,0,,0.005027,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,3,1519.8
01 (2)_3.jpg,756x1008,c971ea096c561e72755c4c63f63ee8edf30fb310eb212e95f2a9aa4b0c0672ef,0,,0.001432,0.0072,gauss1,BP07_12MP_SLM_HEIC.mat,3,1496.0
01 (2)_4.jpg,1008x756,ff7d8f5c7166a096948463b3bf9eda3d50c7f1f914b516015552fc3549c8232d,1,,0.015977,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1473.8
01 (2)_5.jpg,1008x756,c1bcc5231e1d21e3965fc002445703b2eafa913942146adbb5abbc02495a87b6,1,,0.028921,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1402.0
01 (2)_6.jpg,1008x756,648ad3ac9aee1b43017da14249097c4a091ecf6558bdc8eb8544bdf37e350d41,1,,0.043572,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1510.7
01 (3)_1.jpg,756x1008,01b5b6245f7487647c518084b2ff9cf053cea69d62e4e4b636700197dc77899f,0,,0.002212,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,1418.3
01 (3)_2.jpg,756x1008,02a6d84d65bf0c9a2807a35149cb630e34b76005b5f7d613eeb11b1249efe07d,0,,0.001953,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,3,1417.2
01 (3)_3.jpg,756x1008,764aa2dcfb8711da31d7e3259def67cd768842d35612d82dce497dc2ca2cdc11,0,,0.002776,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,3,1484.4
01 (3)_4.jpg,1008x756,77778dbf2672056e80a8235eb58a5cd4b62331fef25373f8f439df4a2fee9405,1,,0.009604,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1486.2
01 (3)_5.jpg,1008x756,6b8ba0bbfe08a5801f0028b9a2d818ec36fa653e8315aaace7cdcaaec4c205d0,1,,0.002907,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1580.4
01 (3)_6.jpg,1008x756,d6fb35aad9210be008a20f18b80dbbb6239eea54a531ddcfbf5a9e9c0f1d7ac7,1,,0.009151,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1472.1
01 (4)_1.jpg,756x1008,79617d0129b2adc0c9cd999be9306bbad10e3ee0a952e55ced212d5e5aa57667,0,,0.002462,0.0072,gauss1,BP06_12MP_SLM_HEIC.mat,0,1459.8
01 (4)_2.jpg,756x1008,2f9766f8adf328ba22d0126d7df2595d76a8f6aa8ba2c7126a3d4ab49b0433c0,0,,0.002802,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,3,1505.4
01 (4)_3.jpg,756x1008,72ebcbf8e5cebf0002e7669e05c85ec725013f7cc06457ca9780770117fad5d0,0,,0.002021,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,1,1419.5
01 (4)_4.jpg,1008x756,92ec7aeedcb99fd12ee13cb6de265c4e8e56ed2f76da2e5b06e38629e7be1d6b,1,,0.02385,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1494.1
01 (4)_5.jpg,1008x756,2a621b74b1023f8938ce34ba9532e56dba04251a8628f1dfdee0312804fa8116,1,,0.003128,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,1,1515.8
01 (4)_6.jpg,1008x756,fb934d98fbd7b02e842863983aca33c64d79b7527321e388ebb9d7535792d5e8,1,,0.046173,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1630.9
01 (5)_1.jpg,756x1008,cc2773c243cd9bb767e9a9e3ae3a3c104314b72c54f02b7d0a1815815154a0df,0,,0.001538,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,3,1401.0
01 (5)_2.jpg,756x1008,685d8c62913a22b3db09ac9e34e869dd2c5b0599c482721d7f7d274b9b15fb65,0,,0.002897,0.0072,gauss1,BP06_12MP_NL_HEIC.mat,3,1463.6
01 (5)_3.jpg,756x1008,419ebb315f972cc88780d0831740799aadb70d0b8124c6b1bc4060f1e6566661,0,,0.002061,0.0072,gauss1,BP03_12MP_NL_JPEG.mat,2,1479.0
01 (5)_4.jpg,1008x756,3fdda8a8eb4e9ebb92856c72dac1b714b75820f3c9462c041344dee3fc418e32,1,,0.012163,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1570.2
01 (5)_5.jpg,1008x756,c9887f82ecf5b844179e6b87658ea22b79c7b9b2ba25529e11fc9152651bce87,1,,0.004253,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1419.0
01 (5)_6.jpg,1008x756,a41be45eefa27de0b801443dcf7d3b734cd534e3e2a495ca7c132884ecd686ad,1,,0.021502,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1615.8
01 (6)_1.jpg,756x1008,f2e7db7b46a1b82d31feca5979a1a7659e899754f197969cceffd91182e57f6c,0,,0.002952,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,0,1527.2
01 (6)_2.jpg,756x1008,5496441f530de7c2035feb62fb8ffb88b088cc6e0aad9f928711123243be7497,0,,0.004253,0.0072,gauss1,BP05_12MP_SLM_HEIC.mat,1,1494.9
01 (6)_3.jpg,756x1008,c2babf18d48a7cef25ede254253372f82e2eb41e696318d1160a83eec89aa40d,0,,0.001428,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,2,1370.1
01 (6)_4.jpg,1008x756,1934edb710281de7f05d6e67b68fc264cd9d6716981d0ed070f724a6fcacc519,1,,0.022484,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1458.5
01 (6)_5.jpg,1008x756,49a4e4a8a960a1a6974e3abab847e4a5ef8ca5edb6676e63f8a69a32e4804656,1,,0.002119,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,2,1454.0
01 (6)_6.jpg,1008x756,6dd761ea713d3506b8c5f40a810eb641656f7fd8cdc53751c09ad628da0ed27d,1,,0.021927,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1430.9
01 (7)_1.jpg,756x1008,f557ce32a75add0322d330da0880a078ccc1718cadd2908509342f441913dee7,0,,0.00201,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,1,1594.7
01 (7)_2.jpg,756x1008,9089d17cda250c89a0a6f50cecee2b81e855069460a9bb6d2780e9796a2c0d0d,0,,0.005647,0.0072,gauss1,BP03_12MP_NL_JPEG.mat,2,1581.9
01 (7)_3.jpg,756x1008,47193d7a8af561401524dda2042e21f04ea7313a1849ca70e9f40fa1ee1280fd,0,,0.001859,0.0072,gauss1,BP06_12MP_SLM_HEIC.mat,3,1508.8
01 (7)_4.jpg,1008x756,88fe78ee74049306f0b35ca1cdb6e411cb0da76f1d859c4a3a1d9e4d1ede275f,1,,0.028937,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1431.2
01 (7)_5.jpg,1008x756,530f74dd66e231079fb70855aea3bd5098451507d19a89b1f24f8d6737695a29,1,,0.002854,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1454.4
01 (7)_6.jpg,1008x756,5cd3c72b8c7cabda8f7a91f138d278f9cd070d34c86376aab38da1c839570f3c,1,,0.020471,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1608.0
01 (8)_1.jpg,756x1008,42c3902f216238050380981076a6113792f7db3e15388497aafff9421abdf3d6,0,,0.002584,0.0072,gauss1,BP03_12MP_NL_JPEG.mat,2,1738.7
01 (8)_2.jpg,756x1008,28219f6d1af0888840ad68a29e72aa6ecb27154a2fafe1ae33cb27855a94c58d,0,,0.003071,0.0072,gauss1,BP01_12MP_NL_JPEG.mat,0,1507.0
01 (8)_3.jpg,756x1008,95aa73940863c3597b0ea9dd2349ddbefb0638368ee5e6391b997163b7c4cc03,0,,0.001827,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,1,1388.2
01 (8)_4.jpg,1008x756,cd40dc7dbcc3356555372026f5bb7975a717739d37effe2865b5496605cabeba,1,,0.01189,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1529.6
01 (8)_5.jpg,1008x756,4a3b50dab882327e63614712f69405bf81a9ca1747032c7bc2315932972b9695,1,,0.0132,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1504.1
01 (8)_6.jpg,1008x756,ec85c3e49d9cd9a5097b8de389778f2a126e54c10e34ff15b1182c6eb59b07fc,1,,0.042037,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1482.6
01 (9.0)_1.jpg,756x1008,d60a3057ee9ff7a5049114d09fbf10bedf340b33ad9a4844b516c31f73f18375,0,,0.003037,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,3,1638.1
01 (9.0)_2.jpg,756x1008,13c0e86031e4d3ed62e60f5e8e066e75d9b9baf92df7f23e5e90293da7c37cfa,0,,0.002041,0.0072,gauss1,BP08_12MP_NL_JPEG.mat,3,1655.5
01 (9.0)_3.jpg,756x1008,3270ebd3bc34d7db6643d76ff31b2b98444aa8a01b3168f4e75d54bcaa696812,0,,0.001996,0.0072,gauss1,BP06_12MP_NL_HEIC.mat,0,1533.7
01 (9.0)_4.jpg,1008x756,b96df625eda8755de186073386e9cef364f081edff642a30535303cd24932166,1,,0.008635,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1485.2
01 (9.0)_5.jpg,1008x756,280f6d13bea49a2ec6bf92b3dcb9798d53594e2988e3c82c3f50b36de28065fd,1,,0.008746,0.0072,gauss1,BP04_12MP_NL_JPEG.mat,0,1394.3
