filename,sha256,label,pred_label,rho,beta,filter_type,bp_ref,rotation_k,latency_ms
D02_iPhone_7_Plus_26007302297.jpg,1f084c18440814ed665768df2e0b6dc8775e283c097f6af224a8f63d05539af9,1,1,0.124917,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,5451.2
D02_iPhone_7_Plus_26014838817.jpg,4224019fd3afe71adf332eab87483832290da6cf4dfd5bbe1f963610935fcdf9,1,1,0.177542,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3525.9
D02_iPhone_7_Plus_26014961487.jpg,b40ac199ef1dd21b9a8556e8e2a50690fefad69d663db663466b080edb18d0cb,1,1,0.240768,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3053.0
D02_iPhone_7_Plus_26014961687.jpg,16acf36081406cb85abde241fae314d03f38e82569ffb81dd7360a4010658311,1,1,0.243424,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3163.7
D02_iPhone_7_Plus_26014961847.jpg,25a9d755ab1f6d14fdfdde57d7679036eb289f8f88733d29f1a12d0abc259198,1,1,0.222066,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3487.6
D02_iPhone_7_Plus_26435888907.jpg,0d6b6af60604c4204e358ed1ea4085b1151445706eef13499524cec398b85c3c,1,1,0.27484,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,2958.2
D02_iPhone_7_Plus_26435939707.jpg,fb304f4b9624bc575a21f294bae143490236cdfb663a5ab9ede1bf6d640fce14,1,1,0.245971,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,2590.3
D02_iPhone_7_Plus_26435985387.jpg,bd26c693245bac20248d0cedb26156c89b06d97da46cb41d6811d6814d35b2c8,1,1,0.33411,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,2847.8
D02_iPhone_7_Plus_27009346648.jpg,3c01115a507604f7ffc8847a792d7fa5e15a1a37b5d93776331bcb2862a3c5c7,1,1,0.119504,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,0,2925.1
D02_iPhone_7_Plus_27016689238.jpg,4f4f94e65c3776ab1c0726429b512da2b6710f7ebfe44794b4dc4c8354d52612,1,1,0.245401,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3288.5
D02_iPhone_7_Plus_27016689668.jpg,985edd87dba3940018523869652c04d1b67437a7542c004754a701d72ad47ce0,1,1,0.198355,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3167.1
D02_iPhone_7_Plus_27016690078.jpg,0b18589e30afac87feb887ac2aeabc9621b012c77845433be89b7a7d45e3dadd,1,1,0.160029,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3389.3
D02_iPhone_7_Plus_27016864138.jpg,1f48a892fcd1dfe743fe7e0fb72fb8d7f342ae7b91ae0c3c3f5035146ddb88c4,1,1,0.259743,0.0072,gauss1,BP02_12MP_NL_JPEG.mat,2,3064.5
